Date,Power [kW],Temperature [°C],Week Day,Hours,Month,Solar Radiation [W/m2],Power-1 [kW]
2018-09-21 22:00:00,111.5,19.7,4,22,9,15.8,120.4
2018-09-21 23:00:00,108.6,19.2,4,23,9,17.9,111.5
2018-09-22 00:00:00,107.3,19.0,5,0,9,23.0,108.6
2018-09-22 01:00:00,105.3,18.2,5,1,9,24.3,107.3
2018-09-22 02:00:00,105.4,17.8,5,2,9,19.4,105.3
2018-09-22 03:00:00,103.4,17.8,5,3,9,21.1,105.4
2018-09-22 04:00:00,104.2,18.0,5,4,9,25.3,103.4
2018-09-22 05:00:00,101.6,17.9,5,5,9,26.9,104.2
2018-09-22 06:00:00,102.2,17.4,5,6,9,24.3,101.6
2018-09-22 07:00:00,107.6,17.2,5,7,9,32.9,102.2
2018-09-22 08:00:00,117.5,17.6,5,8,9,157.5,107.6
2018-09-22 09:00:00,116.8,19.6,5,9,9,353.4,117.5
2018-09-22 10:00:00,126.5,21.1,5,10,9,526.7,116.8
2018-09-22 11:00:00,127.9,23.2,5,11,9,666.0,126.5
2018-09-22 12:00:00,134.6,25.8,5,12,9,757.6,127.9
2018-09-22 13:00:00,129.1,28.8,5,13,9,785.4,134.6
2018-09-22 14:00:00,127.3,31.3,5,14,9,762.4,129.1
2018-09-22 15:00:00,125.2,32.3,5,15,9,659.7,127.3
2018-09-22 16:00:00,123.5,32.2,5,16,9,527.2,125.2
2018-09-22 17:00:00,119.5,29.4,5,17,9,339.4,123.5
2018-09-22 18:00:00,117.8,28.1,5,18,9,143.9,119.5
2018-09-22 19:00:00,113.6,26.4,5,19,9,20.2,117.8
2018-09-22 20:00:00,106.9,24.7,5,20,9,5.2,113.6
2018-09-22 21:00:00,104.3,24.0,5,21,9,5.3,106.9
2018-09-22 22:00:00,106.2,23.1,5,22,9,4.7,104.3
2018-09-22 23:00:00,105.4,22.2,5,23,9,4.9,106.2
2018-09-23 00:00:00,104.8,22.1,6,0,9,3.9,105.4
2018-09-23 01:00:00,103.4,21.6,6,1,9,3.6,104.8
2018-09-23 02:00:00,102.4,21.9,6,2,9,4.8,103.4
2018-09-23 03:00:00,101.6,22.0,6,3,9,4.7,102.4
2018-09-23 04:00:00,101.8,21.3,6,4,9,3.9,101.6
2018-09-23 05:00:00,101.6,22.2,6,5,9,4.3,101.8
2018-09-23 06:00:00,100.2,22.5,6,6,9,5.0,101.6
2018-09-23 07:00:00,99.7,20.7,6,7,9,16.0,100.2
2018-09-23 08:00:00,99.9,20.6,6,8,9,146.4,99.7
2018-09-23 09:00:00,103.4,21.3,6,9,9,335.6,99.9
2018-09-23 10:00:00,107.5,23.2,6,10,9,521.4,103.4
2018-09-23 11:00:00,109.1,25.6,6,11,9,658.3,107.5
2018-09-23 12:00:00,110.0,27.8,6,12,9,749.7,109.1
2018-09-23 13:00:00,113.1,30.1,6,13,9,771.3,110.0
2018-09-23 14:00:00,120.1,31.5,6,14,9,734.7,113.1
2018-09-23 15:00:00,120.5,32.5,6,15,9,646.9,120.1
2018-09-23 16:00:00,126.3,31.5,6,16,9,508.7,120.5
2018-09-23 17:00:00,127.4,30.2,6,17,9,333.8,126.3
2018-09-23 18:00:00,124.5,28.9,6,18,9,146.8,127.4
2018-09-23 19:00:00,118.5,26.9,6,19,9,16.3,124.5
2018-09-23 20:00:00,113.4,25.1,6,20,9,5.8,118.5
2018-09-23 21:00:00,112.2,24.1,6,21,9,5.5,113.4
2018-09-23 22:00:00,112.4,23.8,6,22,9,6.0,112.2
2018-09-23 23:00:00,112.7,23.2,6,23,9,4.6,112.4
2018-09-24 00:00:00,108.8,23.3,0,0,9,4.7,112.7
2018-09-24 01:00:00,106.9,22.7,0,1,9,5.2,108.8
2018-09-24 02:00:00,106.0,22.3,0,2,9,4.3,106.9
2018-09-24 03:00:00,105.6,22.3,0,3,9,4.0,106.0
2018-09-24 04:00:00,106.1,21.6,0,4,9,3.7,105.6
2018-09-24 05:00:00,130.8,21.0,0,5,9,6.6,106.1
2018-09-24 06:00:00,142.7,20.2,0,6,9,14.1,130.8
2018-09-24 07:00:00,221.6,20.4,0,7,9,19.7,142.7
2018-09-24 08:00:00,360.5,21.9,0,8,9,145.1,221.6
2018-09-24 09:00:00,400.8,24.0,0,9,9,335.5,360.5
2018-09-24 10:00:00,443.2,24.7,0,10,9,516.7,400.8
2018-09-24 11:00:00,464.7,27.0,0,11,9,662.0,443.2
2018-09-24 12:00:00,466.2,27.9,0,12,9,749.8,464.7
2018-09-24 13:00:00,457.0,30.6,0,13,9,773.2,466.2
2018-09-24 14:00:00,488.8,32.9,0,14,9,747.4,457.0
2018-09-24 15:00:00,469.8,34.0,0,15,9,660.0,488.8
2018-09-24 16:00:00,477.7,34.9,0,16,9,517.0,469.8
2018-09-24 17:00:00,426.5,33.7,0,17,9,331.2,477.7
2018-09-24 18:00:00,350.4,32.7,0,18,9,143.3,426.5
2018-09-24 19:00:00,212.4,30.6,0,19,9,15.0,350.4
2018-09-24 20:00:00,177.6,29.2,0,20,9,4.2,212.4
2018-09-24 21:00:00,141.5,28.1,0,21,9,4.9,177.6
2018-09-24 22:00:00,129.9,27.6,0,22,9,4.8,141.5
2018-09-24 23:00:00,125.2,27.3,0,23,9,4.4,129.9
2018-09-25 00:00:00,124.0,27.4,1,0,9,4.7,125.2
2018-09-25 01:00:00,120.1,27.1,1,1,9,5.3,124.0
2018-09-25 02:00:00,120.1,24.0,1,2,9,5.0,120.1
2018-09-25 03:00:00,116.7,23.9,1,3,9,5.8,120.1
2018-09-25 04:00:00,119.3,25.9,1,4,9,5.2,116.7
2018-09-25 05:00:00,145.3,24.9,1,5,9,4.4,119.3
2018-09-25 06:00:00,149.3,21.4,1,6,9,3.3,145.3
2018-09-25 07:00:00,229.3,21.2,1,7,9,12.6,149.3
2018-09-25 08:00:00,353.1,21.6,1,8,9,134.7,229.3
2018-09-25 09:00:00,399.5,21.6,1,9,9,331.1,353.1
2018-09-25 10:00:00,445.1,22.8,1,10,9,512.5,399.5
2018-09-25 11:00:00,462.2,24.8,1,11,9,649.6,445.1
2018-09-25 12:00:00,480.5,27.0,1,12,9,741.7,462.2
2018-09-25 13:00:00,453.5,29.2,1,13,9,764.3,480.5
2018-09-25 14:00:00,483.9,28.2,1,14,9,729.8,453.5
2018-09-25 15:00:00,468.4,27.6,1,15,9,643.7,483.9
2018-09-25 16:00:00,460.2,27.6,1,16,9,503.1,468.4
2018-09-25 17:00:00,406.2,28.1,1,17,9,321.2,460.2
2018-09-25 18:00:00,325.1,27.9,1,18,9,131.5,406.2
2018-09-25 19:00:00,206.4,26.9,1,19,9,13.4,325.1
2018-09-25 20:00:00,171.4,25.4,1,20,9,5.2,206.4
2018-09-25 21:00:00,150.0,24.9,1,21,9,4.2,171.4
2018-09-25 22:00:00,133.7,24.3,1,22,9,4.8,150.0
2018-09-25 23:00:00,131.8,23.8,1,23,9,5.0,133.7
2018-09-26 00:00:00,123.8,23.5,2,0,9,4.8,131.8
2018-09-26 01:00:00,121.7,23.1,2,1,9,4.4,123.8
2018-09-26 02:00:00,118.7,22.9,2,2,9,3.5,121.7
2018-09-26 03:00:00,116.4,22.8,2,3,9,3.7,118.7
2018-09-26 04:00:00,115.3,22.7,2,4,9,2.3,116.4
2018-09-26 05:00:00,135.2,22.5,2,5,9,1.3,115.3
2018-09-26 06:00:00,148.2,21.7,2,6,9,1.1,135.2
2018-09-26 07:00:00,220.1,20.7,2,7,9,13.6,148.2
2018-09-26 08:00:00,343.1,21.5,2,8,9,143.0,220.1
2018-09-26 09:00:00,377.5,22.0,2,9,9,340.6,343.1
2018-09-26 10:00:00,418.7,23.1,2,10,9,512.8,377.5
2018-09-26 11:00:00,441.1,24.6,2,11,9,653.2,418.7
2018-09-26 12:00:00,454.9,27.2,2,12,9,738.8,441.1
2018-09-26 13:00:00,465.2,28.6,2,13,9,770.2,454.9
2018-09-26 14:00:00,485.9,29.9,2,14,9,727.5,465.2
2018-09-26 15:00:00,456.1,30.6,2,15,9,631.6,485.9
2018-09-26 16:00:00,446.8,29.6,2,16,9,482.5,456.1
2018-09-26 17:00:00,419.2,29.3,2,17,9,304.2,446.8
2018-09-26 18:00:00,332.6,28.5,2,18,9,124.7,419.2
2018-09-26 19:00:00,206.4,26.6,2,19,9,12.3,332.6
2018-09-26 20:00:00,169.0,24.7,2,20,9,4.6,206.4
2018-09-26 21:00:00,149.6,24.3,2,21,9,4.2,169.0
2018-09-26 22:00:00,133.4,23.8,2,22,9,3.1,149.6
2018-09-26 23:00:00,132.8,23.7,2,23,9,2.2,133.4
2018-09-27 00:00:00,123.7,23.6,3,0,9,1.8,132.8
2018-09-27 01:00:00,121.5,22.8,3,1,9,0.9,123.7
2018-09-27 02:00:00,119.3,22.5,3,2,9,1.1,121.5
2018-09-27 03:00:00,118.0,22.5,3,3,9,1.4,119.3
2018-09-27 04:00:00,120.9,22.1,3,4,9,4.4,118.0
2018-09-27 05:00:00,139.3,21.0,3,5,9,11.2,120.9
2018-09-27 06:00:00,151.4,21.5,3,6,9,7.0,139.3
2018-09-27 07:00:00,220.8,21.6,3,7,9,16.8,151.4
2018-09-27 08:00:00,353.7,21.6,3,8,9,132.6,220.8
2018-09-27 09:00:00,388.8,22.1,3,9,9,327.2,353.7
2018-09-27 10:00:00,443.2,22.4,3,10,9,498.1,388.8
2018-09-27 11:00:00,455.3,24.6,3,11,9,636.6,443.2
2018-09-27 12:00:00,461.6,26.6,3,12,9,722.4,455.3
2018-09-27 13:00:00,449.3,28.4,3,13,9,752.5,461.6
2018-09-27 14:00:00,472.7,29.1,3,14,9,717.1,449.3
2018-09-27 15:00:00,471.2,30.0,3,15,9,624.4,472.7
2018-09-27 16:00:00,446.5,29.6,3,16,9,475.2,471.2
2018-09-27 17:00:00,406.2,28.3,3,17,9,293.3,446.5
2018-09-27 18:00:00,336.7,26.7,3,18,9,117.4,406.2
2018-09-27 19:00:00,215.7,25.3,3,19,9,13.3,336.7
2018-09-27 20:00:00,175.7,24.0,3,20,9,4.9,215.7
2018-09-27 21:00:00,150.3,23.9,3,21,9,4.5,175.7
2018-09-27 22:00:00,144.2,23.6,3,22,9,3.3,150.3
2018-09-27 23:00:00,132.9,23.4,3,23,9,4.6,144.2
2018-09-28 00:00:00,131.0,23.1,4,0,9,4.0,132.9
2018-09-28 01:00:00,124.9,22.8,4,1,9,4.1,131.0
2018-09-28 02:00:00,121.5,22.6,4,2,9,3.5,124.9
2018-09-28 03:00:00,120.0,22.2,4,3,9,3.5,121.5
2018-09-28 04:00:00,118.3,21.9,4,4,9,2.9,120.0
2018-09-28 05:00:00,133.4,21.6,4,5,9,1.6,118.3
2018-09-28 06:00:00,149.7,21.7,4,6,9,2.1,133.4
2018-09-28 07:00:00,223.6,21.6,4,7,9,8.3,149.7
2018-09-28 08:00:00,342.6,21.9,4,8,9,120.0,223.6
2018-09-28 09:00:00,398.3,23.1,4,9,9,303.3,342.6
2018-09-28 10:00:00,449.7,24.5,4,10,9,487.8,398.3
2018-09-28 11:00:00,476.4,25.8,4,11,9,635.0,449.7
2018-09-28 12:00:00,471.4,27.1,4,12,9,721.5,476.4
2018-09-28 13:00:00,456.4,29.9,4,13,9,759.0,471.4
2018-09-28 14:00:00,464.4,30.2,4,14,9,724.3,456.4
2018-09-28 15:00:00,458.9,30.3,4,15,9,499.4,464.4
2018-09-28 16:00:00,466.0,29.1,4,16,9,432.4,458.9
2018-09-28 17:00:00,425.3,27.6,4,17,9,299.8,466.0
2018-09-28 18:00:00,344.8,24.6,4,18,9,109.3,425.3
2018-09-28 19:00:00,209.8,22.4,4,19,9,10.6,344.8
2018-09-28 20:00:00,166.5,20.8,4,20,9,5.2,209.8
2018-09-28 21:00:00,153.0,20.1,4,21,9,4.4,166.5
2018-09-28 22:00:00,131.8,19.5,4,22,9,4.2,153.0
2018-09-28 23:00:00,120.8,18.6,4,23,9,5.0,131.8
2018-09-29 00:00:00,120.2,18.6,5,0,9,4.8,120.8
2018-09-29 01:00:00,120.9,18.6,5,1,9,2.7,120.2
2018-09-29 02:00:00,118.4,18.3,5,2,9,2.5,120.9
2018-09-29 03:00:00,113.9,18.1,5,3,9,1.2,118.4
2018-09-29 04:00:00,113.9,18.7,5,4,9,4.2,113.9
2018-09-29 05:00:00,106.1,18.9,5,5,9,4.4,113.9
2018-09-29 06:00:00,106.5,18.7,5,6,9,3.5,106.1
2018-09-29 07:00:00,112.5,18.0,5,7,9,10.5,106.5
2018-09-29 08:00:00,120.0,17.9,5,8,9,123.0,112.5
2018-09-29 09:00:00,127.1,18.8,5,9,9,311.3,120.0
2018-09-29 10:00:00,136.2,20.0,5,10,9,514.0,127.1
2018-09-29 11:00:00,137.3,21.4,5,11,9,638.6,136.2
2018-09-29 12:00:00,140.1,23.3,5,12,9,721.8,137.3
2018-09-29 13:00:00,147.5,25.2,5,13,9,749.6,140.1
2018-09-29 14:00:00,141.6,25.7,5,14,9,710.1,147.5
2018-09-29 15:00:00,149.0,26.5,5,15,9,619.4,141.6
2018-09-29 16:00:00,149.0,24.6,5,16,9,460.7,149.0
2018-09-29 17:00:00,142.5,22.9,5,17,9,305.1,149.0
2018-09-29 18:00:00,132.0,21.0,5,18,9,78.4,142.5
2018-09-29 19:00:00,122.1,20.2,5,19,9,8.1,132.0
2018-09-29 20:00:00,114.0,19.3,5,20,9,5.2,122.1
2018-09-29 21:00:00,114.9,18.6,5,21,9,9.3,114.0
2018-09-29 22:00:00,113.2,18.4,5,22,9,8.9,114.9
2018-09-29 23:00:00,111.1,17.8,5,23,9,8.0,113.2
2018-09-30 00:00:00,112.2,17.5,6,0,9,10.5,111.1
2018-09-30 01:00:00,109.9,17.1,6,1,9,9.8,112.2
2018-09-30 02:00:00,109.4,16.7,6,2,9,4.9,109.9
2018-09-30 03:00:00,106.8,16.8,6,3,9,5.1,109.4
2018-09-30 04:00:00,106.2,16.5,6,4,9,4.2,106.8
2018-09-30 05:00:00,103.6,16.4,6,5,9,4.2,106.2
2018-09-30 06:00:00,102.6,16.2,6,6,9,2.5,103.6
2018-09-30 07:00:00,98.7,16.4,6,7,9,13.1,102.6
2018-09-30 08:00:00,99.1,17.1,6,8,9,134.2,98.7
2018-09-30 09:00:00,103.2,18.5,6,9,9,317.3,99.1
2018-09-30 10:00:00,108.8,20.9,6,10,9,493.4,103.2
2018-09-30 11:00:00,108.9,22.6,6,11,9,628.2,108.8
2018-09-30 12:00:00,111.6,22.8,6,12,9,718.9,108.9
2018-09-30 13:00:00,110.7,23.6,6,13,9,738.9,111.6
2018-09-30 14:00:00,116.2,25.1,6,14,9,712.8,110.7
2018-09-30 15:00:00,122.6,26.4,6,15,9,618.1,116.2
2018-09-30 16:00:00,125.1,25.6,6,16,9,476.8,122.6
2018-09-30 17:00:00,121.7,23.6,6,17,9,296.2,125.1
2018-09-30 18:00:00,123.2,21.8,6,18,9,103.9,121.7
2018-09-30 19:00:00,122.6,20.1,6,19,9,11.6,123.2
2018-09-30 20:00:00,116.3,18.9,6,20,9,9.4,122.6
2018-09-30 21:00:00,115.4,18.5,6,21,9,7.2,116.3
2018-09-30 22:00:00,112.8,18.8,6,22,9,7.5,115.4
2018-09-30 23:00:00,115.0,18.8,6,23,9,9.1,112.8
2018-10-01 00:00:00,114.7,19.0,0,0,10,9.7,115.0
2018-10-01 01:00:00,110.3,18.7,0,1,10,9.3,114.7
2018-10-01 02:00:00,108.6,17.7,0,2,10,8.6,110.3
2018-10-01 03:00:00,108.9,17.4,0,3,10,7.8,108.6
2018-10-01 04:00:00,111.1,17.9,0,4,10,7.1,108.9
2018-10-01 05:00:00,116.1,17.9,0,5,10,5.7,111.1
2018-10-01 06:00:00,126.9,17.7,0,6,10,3.5,116.1
2018-10-01 07:00:00,202.0,17.5,0,7,10,10.6,126.9
2018-10-01 08:00:00,333.7,18.0,0,8,10,125.1,202.0
2018-10-01 09:00:00,345.8,20.1,0,9,10,309.8,333.7
2018-10-01 10:00:00,390.1,23.2,0,10,10,493.9,345.8
2018-10-01 11:00:00,391.4,24.8,0,11,10,641.0,390.1
2018-10-01 12:00:00,426.1,25.8,0,12,10,740.9,391.4
2018-10-01 13:00:00,398.8,26.8,0,13,10,771.7,426.1
2018-10-01 14:00:00,412.3,27.9,0,14,10,742.8,398.8
2018-10-01 15:00:00,411.1,27.1,0,15,10,656.8,412.3
2018-10-01 16:00:00,397.7,26.3,0,16,10,509.5,411.1
2018-10-01 17:00:00,368.3,25.9,0,17,10,329.4,397.7
2018-10-01 18:00:00,319.2,24.0,0,18,10,132.0,368.3
2018-10-01 19:00:00,218.8,22.2,0,19,10,11.9,319.2
2018-10-01 20:00:00,174.9,21.2,0,20,10,4.5,218.8
2018-10-01 21:00:00,146.0,20.8,0,21,10,5.4,174.9
2018-10-01 22:00:00,133.7,20.8,0,22,10,5.5,146.0
2018-10-01 23:00:00,129.0,20.9,0,23,10,5.0,133.7
2018-10-02 00:00:00,121.9,20.6,1,0,10,5.6,129.0
2018-10-02 01:00:00,117.9,21.0,1,1,10,4.7,121.9
2018-10-02 02:00:00,115.5,21.2,1,2,10,4.4,117.9
2018-10-02 03:00:00,115.3,21.0,1,3,10,4.6,115.5
2018-10-02 04:00:00,118.4,20.5,1,4,10,3.8,115.3
2018-10-02 05:00:00,127.1,20.1,1,5,10,4.9,118.4
2018-10-02 06:00:00,135.4,19.5,1,6,10,5.4,127.1
2018-10-02 07:00:00,211.2,19.2,1,7,10,12.9,135.4
2018-10-02 08:00:00,300.8,19.3,1,8,10,135.8,211.2
2018-10-02 09:00:00,331.2,19.4,1,9,10,329.9,300.8
2018-10-02 10:00:00,356.7,19.8,1,10,10,522.2,331.2
2018-10-02 11:00:00,390.3,20.6,1,11,10,616.3,356.7
2018-10-02 12:00:00,404.5,22.5,1,12,10,736.2,390.3
2018-10-02 13:00:00,396.4,24.9,1,13,10,769.2,404.5
2018-10-02 14:00:00,397.5,26.7,1,14,10,734.2,396.4
2018-10-02 15:00:00,402.6,28.3,1,15,10,644.8,397.5
2018-10-02 16:00:00,397.3,29.2,1,16,10,500.6,402.6
2018-10-02 17:00:00,373.8,30.2,1,17,10,312.3,397.3
2018-10-02 18:00:00,312.6,29.8,1,18,10,123.8,373.8
2018-10-02 19:00:00,217.1,28.1,1,19,10,7.6,312.6
2018-10-02 20:00:00,177.8,26.3,1,20,10,3.5,217.1
2018-10-02 21:00:00,163.3,25.9,1,21,10,4.1,177.8
2018-10-02 22:00:00,151.3,25.5,1,22,10,5.9,163.3
2018-10-02 23:00:00,133.1,25.0,1,23,10,5.2,151.3
2018-10-03 00:00:00,123.2,24.5,2,0,10,4.3,133.1
2018-10-03 01:00:00,119.5,23.8,2,1,10,3.8,123.2
2018-10-03 02:00:00,118.4,23.0,2,2,10,3.7,119.5
2018-10-03 03:00:00,114.7,21.8,2,3,10,3.9,118.4
2018-10-03 04:00:00,120.7,20.9,2,4,10,4.5,114.7
2018-10-03 05:00:00,126.6,20.4,2,5,10,4.2,120.7
2018-10-03 06:00:00,132.8,19.7,2,6,10,4.7,126.6
2018-10-03 07:00:00,215.2,19.2,2,7,10,13.1,132.8
2018-10-03 08:00:00,301.6,19.2,2,8,10,136.3,215.2
2018-10-03 09:00:00,325.1,19.7,2,9,10,327.0,301.6
2018-10-03 10:00:00,360.6,21.0,2,10,10,509.8,325.1
2018-10-03 11:00:00,374.1,21.4,2,11,10,652.9,360.6
2018-10-03 12:00:00,404.0,23.6,2,12,10,740.0,374.1
2018-10-03 13:00:00,400.1,26.5,2,13,10,774.2,404.0
2018-10-03 14:00:00,406.1,28.6,2,14,10,739.5,400.1
2018-10-03 15:00:00,422.4,29.8,2,15,10,643.4,406.1
2018-10-03 16:00:00,422.1,28.4,2,16,10,497.5,422.4
2018-10-03 17:00:00,394.6,27.0,2,17,10,309.1,422.1
2018-10-03 18:00:00,321.9,26.8,2,18,10,123.3,394.6
2018-10-03 19:00:00,220.1,25.4,2,19,10,8.8,321.9
2018-10-03 20:00:00,176.3,24.7,2,20,10,4.2,220.1
2018-10-03 21:00:00,154.1,23.9,2,21,10,4.1,176.3
2018-10-03 22:00:00,147.0,23.2,2,22,10,3.9,154.1
2018-10-03 23:00:00,137.0,23.1,2,23,10,4.4,147.0
2018-10-04 00:00:00,127.8,23.1,3,0,10,3.5,137.0
2018-10-04 01:00:00,123.0,23.4,3,1,10,4.1,127.8
2018-10-04 02:00:00,116.3,23.1,3,2,10,4.0,123.0
2018-10-04 03:00:00,112.6,21.5,3,3,10,4.5,116.3
2018-10-04 04:00:00,112.2,22.1,3,4,10,4.3,112.6
2018-10-04 05:00:00,120.6,21.8,3,5,10,4.3,112.2
2018-10-04 06:00:00,141.0,19.5,3,6,10,5.0,120.6
2018-10-04 07:00:00,214.3,18.2,3,7,10,13.1,141.0
2018-10-04 08:00:00,309.3,18.6,3,8,10,127.4,214.3
2018-10-04 09:00:00,335.2,20.4,3,9,10,317.9,309.3
2018-10-04 10:00:00,386.0,21.4,3,10,10,498.6,335.2
2018-10-04 11:00:00,409.4,23.2,3,11,10,637.4,386.0
2018-10-04 12:00:00,421.7,25.2,3,12,10,726.4,409.4
2018-10-04 13:00:00,395.6,26.0,3,13,10,740.2,421.7
2018-10-04 14:00:00,396.4,25.0,3,14,10,696.9,395.6
2018-10-04 15:00:00,406.1,25.2,3,15,10,617.5,396.4
2018-10-04 16:00:00,384.2,25.2,3,16,10,478.0,406.1
2018-10-04 17:00:00,354.0,25.2,3,17,10,299.9,384.2
2018-10-04 18:00:00,303.0,26.2,3,18,10,112.5,354.0
2018-10-04 19:00:00,211.3,24.9,3,19,10,7.7,303.0
2018-10-04 20:00:00,157.5,23.7,3,20,10,5.0,211.3
2018-10-04 21:00:00,135.7,22.8,3,21,10,4.7,157.5
2018-10-04 22:00:00,132.8,22.1,3,22,10,4.7,135.7
2018-10-04 23:00:00,123.3,21.8,3,23,10,4.5,132.8
2018-10-05 00:00:00,112.0,21.8,4,0,10,3.2,123.3
2018-10-05 01:00:00,100.7,22.1,4,1,10,4.1,112.0
2018-10-05 02:00:00,100.7,21.6,4,2,10,4.4,100.7
2018-10-05 03:00:00,98.9,20.8,4,3,10,4.2,100.7
2018-10-05 04:00:00,98.5,20.3,4,4,10,3.7,98.9
2018-10-05 05:00:00,97.8,20.4,4,5,10,4.4,98.5
2018-10-05 07:00:00,140.0,18.4,4,7,10,9.6,97.8
2018-10-05 08:00:00,190.5,18.9,4,8,10,125.5,140.0
2018-10-05 09:00:00,184.8,20.8,4,9,10,311.9,190.5
2018-10-05 10:00:00,198.1,22.6,4,10,10,487.7,184.8
2018-10-05 11:00:00,193.3,22.9,4,11,10,631.1,198.1
2018-10-05 12:00:00,193.4,24.7,4,12,10,715.5,193.3
2018-10-05 13:00:00,204.9,25.9,4,13,10,750.7,193.4
2018-10-05 14:00:00,211.8,28.1,4,14,10,717.5,204.9
2018-10-05 15:00:00,217.5,29.5,4,15,10,625.4,211.8
2018-10-05 16:00:00,207.9,30.3,4,16,10,478.5,217.5
2018-10-05 17:00:00,213.7,27.8,4,17,10,291.2,207.9
2018-10-05 18:00:00,174.2,26.5,4,18,10,106.0,213.7
2018-10-05 19:00:00,124.1,25.0,4,19,10,6.8,174.2
2018-10-05 20:00:00,104.1,23.8,4,20,10,4.4,124.1
2018-10-05 21:00:00,103.5,23.0,4,21,10,4.8,104.1
2018-10-05 22:00:00,101.0,21.1,4,22,10,6.3,103.5
2018-10-05 23:00:00,98.0,22.1,4,23,10,5.3,101.0
2018-10-06 00:00:00,96.4,21.6,5,0,10,4.8,98.0
2018-10-06 02:00:00,96.1,20.6,5,2,10,3.9,96.4
2018-10-06 07:00:00,105.8,17.1,5,7,10,0.9,96.1
2018-10-09 03:00:00,126.3,17.3,1,3,10,4.5,105.8
2018-10-09 04:00:00,121.8,17.2,1,4,10,5.5,126.3
2018-10-09 05:00:00,127.6,16.5,1,5,10,7.0,121.8
2018-10-09 06:00:00,133.3,16.1,1,6,10,4.7,127.6
2018-10-09 07:00:00,211.4,16.1,1,7,10,11.0,133.3
2018-10-09 08:00:00,273.8,16.4,1,8,10,127.7,211.4
2018-10-09 09:00:00,313.9,16.7,1,9,10,314.8,273.8
2018-10-09 10:00:00,352.7,16.9,1,10,10,492.1,313.9
2018-10-09 11:00:00,373.2,17.6,1,11,10,628.5,352.7
2018-10-09 12:00:00,385.0,19.4,1,12,10,715.3,373.2
2018-10-09 13:00:00,376.9,21.5,1,13,10,738.2,385.0
2018-10-09 14:00:00,373.9,22.9,1,14,10,697.2,376.9
2018-10-09 15:00:00,372.8,24.4,1,15,10,603.7,373.9
2018-10-09 16:00:00,364.0,24.9,1,16,10,452.3,372.8
2018-10-09 17:00:00,339.9,23.7,1,17,10,265.9,364.0
2018-10-09 18:00:00,288.1,22.4,1,18,10,84.0,339.9
2018-10-09 19:00:00,218.8,20.8,1,19,10,6.2,288.1
2018-10-09 20:00:00,178.3,19.8,1,20,10,3.7,218.8
2018-10-09 21:00:00,159.7,19.4,1,21,10,5.2,178.3
2018-10-09 22:00:00,136.5,19.1,1,22,10,5.3,159.7
2018-10-09 23:00:00,129.9,18.8,1,23,10,5.8,136.5
2018-10-10 00:00:00,125.2,18.4,2,0,10,6.4,129.9
2018-10-10 01:00:00,122.3,17.6,2,1,10,8.8,125.2
2018-10-10 02:00:00,120.2,16.8,2,2,10,4.6,122.3
2018-10-10 03:00:00,117.6,16.3,2,3,10,2.6,120.2
2018-10-10 04:00:00,122.3,16.2,2,4,10,1.9,117.6
2018-10-10 05:00:00,128.1,16.2,2,5,10,1.0,122.3
2018-10-10 06:00:00,134.0,16.2,2,6,10,0.5,128.1
2018-10-10 07:00:00,217.4,16.3,2,7,10,4.1,134.0
2018-10-10 08:00:00,300.0,16.3,2,8,10,70.6,217.4
2018-10-10 09:00:00,337.6,17.3,2,9,10,234.2,300.0
2018-10-10 10:00:00,385.3,18.7,2,10,10,409.1,337.6
2018-10-10 11:00:00,403.6,18.9,2,11,10,366.6,385.3
2018-10-10 12:00:00,395.7,19.1,2,12,10,384.2,403.6
2018-10-10 13:00:00,380.6,18.8,2,13,10,455.2,395.7
2018-10-10 14:00:00,383.2,18.9,2,14,10,644.0,380.6
2018-10-10 15:00:00,373.8,18.9,2,15,10,495.4,383.2
2018-10-10 16:00:00,371.2,19.1,2,16,10,407.8,373.8
2018-10-10 17:00:00,339.9,18.9,2,17,10,199.9,371.2
2018-10-10 18:00:00,302.6,18.9,2,18,10,96.0,339.9
2018-10-10 19:00:00,216.3,18.3,2,19,10,2.7,302.6
2018-10-10 20:00:00,162.7,18.2,2,20,10,1.8,216.3
2018-10-10 21:00:00,138.3,17.9,2,21,10,1.6,162.7
2018-10-10 22:00:00,130.8,18.2,2,22,10,1.8,138.3
2018-10-10 23:00:00,124.1,18.0,2,23,10,1.8,130.8
2018-10-11 00:00:00,120.3,18.3,3,0,10,1.7,124.1
2018-10-11 01:00:00,116.5,18.4,3,1,10,1.4,120.3
2018-10-11 02:00:00,112.2,18.4,3,2,10,1.0,116.5
2018-10-11 03:00:00,111.5,18.2,3,3,10,1.6,112.2
2018-10-11 04:00:00,108.3,18.3,3,4,10,1.7,111.5
2018-10-11 05:00:00,125.9,18.1,3,5,10,0.9,108.3
2018-10-11 06:00:00,142.8,17.3,3,6,10,0.5,125.9
2018-10-11 07:00:00,211.4,17.4,3,7,10,0.9,142.8
2018-10-11 08:00:00,290.8,16.1,3,8,10,34.8,211.4
2018-10-11 09:00:00,332.9,16.7,3,9,10,237.7,290.8
2018-10-11 10:00:00,361.5,18.0,3,10,10,351.5,332.9
2018-10-11 11:00:00,374.8,18.9,3,11,10,429.6,361.5
2018-10-11 12:00:00,380.0,19.9,3,12,10,567.8,374.8
